"","Lung_F1","Lung_F2","Lung_F3","Lung_M1","Lung_M2","Lung_M3"
"mmu-let-7c-5p",8.84864022535529,12.4087086917012,11.1826448267671,13.3742550375378,13.5644450375123,13.6533019235036
"mmu-let-7c-2-3p",6.45928911429016,6.37407049188273,6.07903267486078,4.01044821014617,4.7591474869148,4.12198829112183
"mmu-miR-181a-5p",15.2609254392938,10.867553148481,15.3852575092246,11.7790757992088,15.4459522996809,15.2469892299789
"mmu-miR-181a-1-3p",7.12201766956318,6.93706404256696,7.05194330181232,5.85143126506296,5.896801679421,5.85984628193547
"mmu-miR-330-5p",4.69563549030839,4.85742299479349,4.50128892559945,5.71355443928924,5.95159883116339,5.52576330139798
"mmu-miR-330-3p",3.11430064325288,2.99925413214598,2.44546726091638,3.29533122037067,3.78653805500566,3.48964559261338
"mmu-miR-146b-5p",15.2914236921529,14.5786448475141,15.2320377903712,14.663472253473,14.4262784318654,14.4641190460567
"mmu-miR-146b-3p",-0.0127894428447163,0.124723997604747,0.424735772119013,0.819039304570306,0.771706145093649,0.226454968664796
"mmu-miR-141-5p",3.81206266435932,4.11231318911598,4.41138627716085,4.00329291209996,3.93896067300313,4.0157785426575
"mmu-miR-141-3p",13.2112808248834,13.126627369561,12.5942762947762,13.643691966306,13.3345547250443,13.6583274597981
"mmu-miR-146a-5p",14.3578052068396,13.6381115630851,13.5968079884569,14.7792399129011,14.8980585992138,14.7221212754244
"mmu-miR-146a-3p",-0.479347829671414,-0.00256318292019073,-0.835264661023555,-1.29068089133417,-0.763812127399754,-1.30420165558191
"mmu-let-7i-5p",12.4977126081238,12.1839603031846,12.9338905305499,12.5569762027331,12.9757086467909,12.5175202197494
"mmu-let-7i-3p",2.1571163835901,3.93260245124372,3.68645137938723,1.67781815378768,2.35958671926411,2.40306286535671
"mmu-let-7b-5p",11.0359506036318,10.7849648541891,11.3811336464562,11.6256796013035,11.8810655196733,11.716913692656
"mmu-let-7b-3p",6.46675373538345,6.198899373702,6.14028244411107,5.95148132598753,5.87291053281663,5.50721657868908
"mmu-miR-99b-5p",13.0197618585536,12.9487544754906,12.1396794804201,13.5747328520185,13.3979967208487,13.4402688383505
"mmu-miR-99b-3p",4.5057883742803,4.22315018872626,4.7933571620746,3.8837011823045,4.14679089575892,3.85493180692273
"mmu-miR-181b-5p",8.91480799134939,7.91640584185299,9.87042595171854,10.0516782977918,10.3921741716889,9.86165241270717
"mmu-miR-181b-1-3p",3.83069549381405,3.25718064091851,3.16435657090156,2.46250108581795,2.81135759633608,2.90044934414467
"mmu-miR-191-5p",13.7134614938787,13.1746832636231,12.7151564188686,13.8501756472096,13.9813096720684,13.6529790068998
"mmu-miR-191-3p",0.929095782411747,0.349872003964346,0.424735772119013,1.11296646023234,1.4985762449653,1.40115662347008
"mmu-miR-181c-5p",12.3378234551155,12.3764953191106,12.4627836124726,11.8617613748566,11.9012157659215,11.8294567406016
"mmu-miR-181c-3p",5.41345123157448,6.09779244962641,6.34493718424408,5.38785454969357,5.31726667032499,5.42067292094353
"mmu-miR-21a-5p",13.5440007448089,13.1367067330505,13.4088144490254,12.2761718738102,12.3417548760673,12.339556500724
"mmu-miR-21a-3p",3.41521771360044,5.89620945883151,6.39605752617788,6.47432496141498,6.54121069898039,6.6349657297389
"mmu-miR-351-5p",11.2278438892595,11.5302079540166,12.2173534826965,11.8652189205822,11.9635701193348,11.7865066907388
"mmu-miR-351-3p",0.231132305060262,0.794784831343292,1.08690130938307,1.87885846343116,2.21504337417469,1.97664486181354
"mmu-miR-24-2-5p",8.81042747842174,8.58056002652425,8.60051078697303,9.82289752709959,9.84901215053606,9.76348410853448
"mmu-miR-24-3p",8.37786406976049,12.3910853581114,12.4402798790265,10.4566792393672,12.2169380502217,12.3254994431679
"mmu-miR-145a-5p",10.0944546310883,10.5559300021075,9.83967322572112,10.0730868114454,9.79396044855718,10.5113917666226
"mmu-miR-145a-3p",8.1790893583746,8.25148739778115,7.92092735976348,8.71495513190344,8.77686884156239,8.89964554821644
"mmu-miR-29a-5p",3.69491018451099,3.62332295277492,2.99783816975481,2.35418293964329,2.35958671926411,2.32048864298457
