"","Lung_F1","Lung_F2","Lung_F3","Lung_M1","Lung_M2","Lung_M3"
"mmu-miR-669a-5p",1.16019685433601,1.16672177489943,1.09197011307902,1.46718471026645,2.29805136651397,1.78399338735226
"mmu-miR-378b",1.44134561237673,2.39511004646149,1.3171539035206,0.88479437748591,0.0744656615732879,1.60337530162356
"mmu-miR-3086-5p",2.52636812231267,2.19853695335334,2.80588718263501,1.53908330710727,1.88519429171789,1.5038117958807
"mmu-miR-378d",1.39812974673174,1.36738666456681,2.32549575145555,0.0968879336923431,1.10302277661158,1.15577462790179
"mmu-miR-378c",4.20976671581443,4.65978190853669,4.38241810338336,3.75510791596393,3.23680639479776,4.16441382488663
"mmu-mir-299a",-1.68300093978931,-0.284224060992063,-1.59425712336473,-1.77385357682912,-2.21381814545276,-1.72206388463583
"mmu-miR-467d-5p",-1.35262950685014,-1.3132597946998,-1.59425712336473,-0.107516520125318,0.0744656615732879,-0.983536750387972
"mmu-miR-298-5p",0.519485307096093,0.868874234587731,0.964660089073771,1.96164355786751,1.78088232641024,1.92538132379201
"mmu-miR-491-5p",-0.661984529888031,-0.439424639263242,-0.96793194371937,-0.631230713608108,-0.330416232598705,0.219419702541046
"mmu-mir-199a-2",8.92784661644788,8.54280931713599,8.46369045222184,8.23025830671571,8.31337506593497,8.12261047664349
"mmu-mir-199a-1",8.92523277342914,8.53924094149923,8.46074443127955,8.22686064245197,8.31279066494809,8.12051124121746
"mmu-mir-452",0.875120662395772,0.801144399889451,0.497195068285655,0.0968879336923431,0.240989512578602,0.280862617919562
"mmu-mir-455",1.48330450986568,0.730077565705489,1.60021151510087,1.13730694497039,1.05909694146912,1.05385613124326
"mmu-miR-127-3p",8.46460129694719,8.53729082829131,7.77654300906667,7.94940890059641,7.61690053636831,7.97850990617691
"mmu-mir-1a-2",0.0464575964066962,2.41790023932102,2.03989343883196,2.71794850235059,-0.0166068946525039,3.54852215853514
"mmu-miR-19b-3p",8.31470177956141,8.52159429350215,8.04000392048644,6.66661245461276,6.74603537965927,6.80604142307042
"mmu-mir-1a-1",0.0464575964066962,2.41790023932102,2.03989343883196,2.68663188472925,-0.0166068946525039,3.54226272812094
"mmu-miR-669a-3p",1.81441748980715,1.62412661945008,1.76212295307297,1.7045607026253,1.83398086938276,1.84629219209078
"mmu-miR-190a-3p",-0.0700840475948752,0.576492385838276,-0.532649476223527,-0.631230713608108,-0.113818257551385,-1.49911357636787
"mmu-mir-98",-0.857613272793142,-0.613356488214752,0.0722778272420584,-2.17275440542894,-0.895279505202451,-2.3089806902735
"mmu-miR-340-3p",3.09865858848553,2.89487393008258,2.98059392821162,4.27011950418153,4.33056592771836,4.22819259054056
"mmu-mir-93",1.05282771632739,0.730077565705489,0.964660089073771,0.769959486143258,0.967017227624106,0.866149919449391
"mmu-miR-7a-5p",6.65436814987201,6.32137248708585,7.28439051737034,6.29963308228106,6.17586506617679,6.38160872110991
"mmu-miR-376b-5p",1.63990735524558,1.87532263071766,1.68343742691347,2.46460794823889,2.4071967865189,2.00035916370114
"mmu-miR-201-5p",-0.0700840475948752,-0.439424639263242,-1.59425712336473,-1.46169483636527,-1.07939561483328,-1.13579998316825
"mmu-miR-872-3p",5.98057312085022,5.99369295610403,5.67027448877242,6.22938215719905,5.68081508602426,5.90386884668548
"mmu-miR-5099",8.70770329468745,8.72831674697327,8.65947382952282,7.00248921975708,7.24160648261697,7.5863721033475
"mmu-miR-127-5p",-0.335889643538815,0.493098775487405,0.825018694817372,-0.221716195273918,-1.53786371612365,-0.30458722116319
"mmu-mir-490",1.78116343471024,2.03125723812336,1.41780461423644,1.67294890106994,1.05909694146912,1.80505998541047
