"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-466i-5p",41.9579085221624,1.56769151553829,0.447805681291204,3.50082989348862,0.000463811792458051,0.00298649544412013
"mmu-miR-466i-3p",7.2161763376353,0.575111525893824,0.667559767140691,0.861513162120533,0.38895547512552,0.51860730016736
"mmu-miR-1b-5p",2497.3316801928,0.467395598072024,1.0211003749777,0.457737172099492,0.647141278657248,0.733241620452847
"mmu-miR-1187",9.09693349352259,1.62222199421547,0.748921344918267,2.166077926905,0.0303052326155486,0.0816385858214779
"mmu-miR-669f-5p",6.63248024090192,0.697277729346506,0.734563518884049,0.949240891251736,0.342498108598532,0.472164494360378
"mmu-miR-669f-3p",6.34070461688655,0.968474786012496,0.729403627087874,1.32776250356625,0.184256577743502,0.308535302868297
"mmu-miR-1191a",8.32330358336192,-0.453106126088289,0.668551969986636,-0.677742563674363,0.497934934001023,0.611491901064178
"mmu-miR-1192",5.71746125925024,-0.077031844547809,0.756442431198463,-0.101834378097702,0.918888137708835,0.943916219280671
"mmu-miR-467g",4.78904441986776,-0.834832812530166,0.77431239481337,-1.07816020784658,0.280962266510919,0.414380102563589
"mmu-miR-467h",6.90230109107405,0.451980731634514,0.685429261732897,0.659412658414698,0.509630815695146,0.615755310496652
"mmu-miR-1195",25.1783488824525,0.268740750302678,0.481370053197198,0.558283068333265,0.576651104929212,0.676603963116942
"mmu-miR-1198-5p",148.015084045279,0.0268620572320976,0.274945579851757,0.0976995420205733,0.922170879233033,0.943987673168417
"mmu-miR-1199-3p",3.47982961353274,-0.071818869440492,0.899605580263552,-0.0798337304882565,0.936369496881382,NA
"mmu-miR-1895",2.91481002811349,-0.698810700035646,0.978161411592264,-0.714412459696313,0.474972169681689,NA
"mmu-miR-1933-3p",3.44058808778978,0.440948000061827,0.915345315320599,0.481728581204772,0.629998769728026,NA
"mmu-miR-1941-5p",6.55015975267399,1.95654440609377,0.803646437708734,2.43458356098989,0.0149089370434621,0.0485422465725351
"mmu-miR-1943-5p",254.86763144029,1.17858806785504,0.293148646740093,4.02044519379953,5.80882625206848e-05,0.000528803493291751
"mmu-miR-1943-3p",3.20579083762755,0.382348341557718,1.00124282936675,0.381873737662159,0.702555021014157,NA
"mmu-miR-1306-3p",2.53128013660433,0.463054786835436,1.06528325681427,0.434677616374261,0.663796447879913,NA
"mmu-miR-1946a",6.35943301609252,1.07940731256777,0.742527708777273,1.45369297308142,0.146031447242076,0.262260558312299
"mmu-miR-1947-5p",48.8131037865208,0.626262552654589,0.365955822619914,1.71130643084489,0.0870245598360504,0.186028208880302
"mmu-miR-669o-5p",6.77544850586939,1.20795374728328,0.71986246708709,1.67803407249616,0.093340447606386,0.19326963269087
"mmu-miR-669o-3p",42.6376603797833,-0.103652898617398,0.343219945118044,-0.302001384510881,0.762651007515311,0.811854298322751
"mmu-miR-1954",3.07069170147651,0.8951383959145,0.990924019840254,0.90333706519578,0.366347030475051,NA
"mmu-miR-1955-5p",24.7884584113043,1.24224502565966,0.437444612029883,2.83977672029207,0.00451451205289898,0.01876899499158
"mmu-miR-1960",3.38366408309051,0.185198491150617,0.922908697029939,0.200668269512048,0.840957972265242,NA
"mmu-miR-1964-3p",48.8147567321796,0.430983172001783,0.343728490782065,1.2538476837378,0.209897373620083,0.332810250064275
"mmu-miR-1966-3p",10.6121124616071,0.937163615091125,0.63707187273328,1.47104848793644,0.141278004352108,0.25546159691066
"mmu-miR-1968-5p",23.9369941415226,1.26970051061681,0.540271561393723,2.35011538890073,0.0187675920533306,0.0559846813794269
"mmu-miR-1946b",6.46143592951271,0.250557614967367,0.733955894855482,0.341379661534979,0.732817784228725,0.79828671960964
"mmu-miR-1983",4.2637507733966,-1.33736113549272,0.85416742009742,-1.56568970441438,0.117421277730813,0.227935421477461
"mmu-miR-1839-5p",1574.57911704817,0.311800183810355,0.307973384993313,1.01242574522186,0.311334533828691,0.444282794220402
"mmu-miR-1839-3p",140.933966471196,-0.770785901558566,0.283757290433926,-2.71635629301319,0.00660048430668541,0.0250723432656827
"mmu-miR-1981-5p",59.4448925245454,0.194793381616267,0.368926274812193,0.528000836252254,0.597498755528274,0.694888420526275
"mmu-miR-1981-3p",13.3502856728282,0.037716089988625,0.51607658862026,0.0730823502175513,0.941740586582578,0.956228903299233
"mmu-miR-1982-3p",12.7898534058868,0.263445821427631,0.516851127363894,0.509713160095614,0.610252431869639,0.706608079006951
"mmu-miR-664-5p",40.5153942701051,-0.493328618883168,0.370182191932533,-1.33266437347445,0.182641969638221,0.307117706907583
"mmu-miR-664-3p",295.005546029643,-0.49662645431539,0.295434873180653,-1.68100146393927,0.0927626302118288,0.192829404534825
"mmu-miR-3057-5p",73.4241778191717,0.409541624769192,0.353468152890152,1.15863797465359,0.246603783014749,0.371238427904229
"mmu-miR-3060-3p",8.44660057780465,0.246694004529285,0.631389983543843,0.39071573981052,0.696007363189301,0.772041781016704
"mmu-miR-3061-5p",8.09577248771782,0.35797126255332,0.624458936562435,0.57325028371586,0.566475242339339,0.670163373364528
"mmu-miR-3061-3p",15.9836349735269,0.178641235107578,0.491477426481146,0.363478006277122,0.716247839545466,0.791169161673653
"mmu-miR-3065-5p",33.314320886335,0.707705632892281,0.408558470374217,1.73220159220799,0.0832376756613605,0.180120871922944
"mmu-miR-3065-3p",41.4981722528955,0.352499646879221,0.362685070737023,0.971916616702463,0.331092032450345,0.460380527709488
"mmu-miR-3066-5p",7.11289780327413,-1.11856498354005,0.662320886696307,-1.68885657391768,0.091246919040956,0.191861295961519
"mmu-miR-3068-5p",113.852124680009,-2.7744032652379,0.325088184173041,-8.53430976673431,1.40994615658378e-17,7.44451570676234e-15
"mmu-miR-3068-3p",136.918339797891,-0.361293875271823,0.291558261496706,-1.23918243104185,0.215277945410848,0.338293914217046
"mmu-miR-3069-3p",3.4095281357799,-0.81702901898523,0.910480977320262,-0.897359790415302,0.369526961357505,NA
"mmu-miR-3071-5p",4.87114874107119,-1.80179506281313,0.844608610151054,-2.13328995366373,0.0329009478372879,0.0872949771763217
